Date,ID,GL Code,Amount,Receipt Number,Gift Type
2/19/2015,2695,Corporate Donation,$90.00 ,,
2/19/2015,2695,Corporate Donation,"$6,825.00 ",,
2/19/2015,2695,Corporate Donation,"$10,000.00 ",,
2/19/2015,2807,Corporate Donation,"$5,000.00 ",,
2/19/2015,2867,Grant,"$1,405,000.00 ",,Check
2/24/2015,2930,Individual Donation,$50.00 ,,
2/24/2015,2695,Corporate Donation,"$10,000.00 ",,
2/24/2015,2712,Corporate Donation,$9.60 ,,
2/24/2015,2855,Corporate Donation,$250.00 ,,
3/3/2015,2402,Corporate Donation,"$4,868.00 ",,
3/3/2015,2554,Individual Donation,$5.78 ,,
3/4/2015,3138,Individual Donation,$50.00 ,,Visa
3/4/2015,7390,Grant,"$10,000.00 ",,Check
3/5/2015,3139,Individual Donation,$25.00 ,,Visa
3/7/2015,3067,Individual Donation,$100.00 ,,Visa
3/8/2015,3140,Individual Donation,$150.00 ,,Visa
3/13/2015,2928,Corporate Donation,$320.01 ,,Check
3/19/2015,3118,Individual Donation,$15.00 ,,Visa
3/25/2015,2402,Corporate Donation,"$7,610.00 ",,Check
3/25/2015,2450,Individual Donation,$10.00 ,,Check
3/25/2015,3141,Individual Donation,"$1,000.00 ",,American Express
4/5/2015,3139,Individual Donation,$25.00 ,,Visa
4/5/2015,3142,Individual Donation,$100.00 ,,Visa
4/8/2015,1364,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
4/8/2015,1354,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Check
4/9/2015,3061,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
4/10/2015,7237,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
4/10/2015,3143,Individual Donation,$250.00 ,,Visa
4/14/2015,2928,Corporate Donation,$395.44 ,,Check
4/15/2015,2402,Corporate Donation,"$6,388.00 ",,Check
4/16/2015,3134,Individual Donation,$500.00 ,,Mastercard
4/16/2015,3052,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
4/16/2015,7236,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Check
4/16/2015,7304,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
4/17/2015,7235,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Check
4/18/2015,2631,Individual Donation,$100.00 ,,Mastercard
4/19/2015,3118,Individual Donation,$15.00 ,,Visa
4/20/2015,3146,Individual Donation,$20.00 ,,Visa
4/21/2015,7219,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/21/2015,7231,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/21/2015,7233,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/21/2015,7303,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
4/21/2015,7234,Annual Hire Heroes USA Dinner,"$8,000.00 ",,Credit Card
4/21/2015,7232,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/22/2015,7230,Annual Hire Heroes USA Dinner,"$4,000.00 ",,Credit Card
4/22/2015,7229,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/22/2015,7228,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/22/2015,7227,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
4/23/2015,1542,Annual Hire Heroes USA Dinner,$0.00 ,,Check
4/24/2015,1370,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
4/24/2015,3150,Individual Donation,$500.00 ,,Visa
4/24/2015,3147,Individual Donation,$500.00 ,,Mastercard
4/24/2015,3147,Individual Donation,$500.00 ,,Mastercard
4/24/2015,3148,Individual Donation,$100.00 ,,Visa
4/24/2015,3149,Individual Donation,$100.00 ,,Visa
4/24/2015,1379,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
4/27/2015,3151,Individual Donation,$25.00 ,,Visa
4/28/2015,1632,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
4/29/2015,3152,Individual Donation,$25.00 ,,Mastercard
4/29/2015,3152,Individual Donation,$25.00 ,,Mastercard
4/29/2015,3152,Individual Donation,$25.00 ,,Mastercard
4/30/2015,7226,Annual Hire Heroes USA Dinner,"$50,000.00 ",,Check
4/30/2015,3152,Individual Donation,$25.00 ,,Mastercard
4/30/2015,3152,Individual Donation,$25.00 ,,Mastercard
4/30/2015,3152,Individual Donation,$25.00 ,,Mastercard
4/30/2015,2450,Individual Donation,$0.00 ,,Check
5/1/2015,7225,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
5/2/2015,7224,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
5/5/2015,7222,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Check
5/6/2015,7302,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
5/11/2015,731,100 Holes for our Heroes Event Income,"$2,000.00 ",,Credit Card
5/13/2015,7222,Annual Hire Heroes USA Dinner,$0.00 ,,Check
5/14/2015,3137,Individual Donation,$10.00 ,,Payment - WebLink
5/14/2015,7240,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
5/14/2015,2928,Corporate Donation,$368.31 ,,Check
5/15/2015,7221,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
5/15/2015,7127,Individual Donation,$10.00 ,,Payment - WebLink
5/19/2015,2845,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Payment - WebLink
5/21/2015,1357,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
5/23/2015,7128,Individual Donation,$30.00 ,,Payment - WebLink
5/26/2015,7129,,$50.00 ,,Payment - WebLink
5/27/2015,7131,Corporate Donation,$50.00 ,,Check
5/27/2015,2382,Individual Donation,$0.00 ,,Check
5/27/2015,2450,Individual Donation,$10.00 ,,Check
5/27/2015,7130,MedAssets 5K Race for Heroes Income,$25.00 ,,Check
5/29/2015,7134,Corporate Donation,"$33,333.33 ",,Check
6/1/2015,7135,Individual Donation,$25.00 ,,Payment - WebLink
6/3/2015,2458,100 Holes for our Heroes Event Income,"$1,000.00 ",,Credit Card
6/3/2015,1809,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/3/2015,599,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/3/2015,1377,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
6/3/2015,1376,Annual Hire Heroes USA Dinner,"$3,000.00 ",,Credit Card
6/3/2015,7315,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/3/2015,1344,100 Holes for our Heroes Event Income,$500.00 ,,Credit Card
6/3/2015,1572,100 Holes for our Heroes Event Income,$300.00 ,,Credit Card
6/4/2015,1587,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/4/2015,935,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/4/2015,992,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/4/2015,7334,100 Holes for our Heroes Event Income,$500.00 ,,Check
6/4/2015,7314,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/5/2015,7136,Individual Donation,$25.00 ,,Payment - WebLink
6/5/2015,7327,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/5/2015,7293,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/8/2015,7325,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/8/2015,7326,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/8/2015,1956,100 Holes for our Heroes Event Income,$100.00 ,,Credit Card
6/8/2015,7301,100 Holes for our Heroes Event Income,"$2,000.00 ",,Credit Card
6/9/2015,7162,MedAssets 5K Race for Heroes Income,"$1,055.00 ",,Check
6/9/2015,7162,MedAssets 5K Race for Heroes Income,$95.00 ,,Check
6/9/2015,7162,MedAssets 5K Race for Heroes Income,$150.00 ,,Check
6/9/2015,7162,MedAssets 5K Race for Heroes Income,$85.00 ,,Check
6/9/2015,7162,MedAssets 5K Race for Heroes Income,$10.00 ,,Check
6/9/2015,7147,MedAssets 5K Race for Heroes Income,$50.00 ,,Check
6/9/2015,7165,MedAssets 5K Race for Heroes Income,$45.00 ,,Check
6/9/2015,7150,MedAssets 5K Race for Heroes Income,$50.00 ,,Check
6/9/2015,7144,MedAssets 5K Race for Heroes Income,$20.00 ,,
6/9/2015,7172,MedAssets 5K Race for Heroes Income,$150.00 ,,Check
6/9/2015,7166,MedAssets 5K Race for Heroes Income,$100.00 ,,Check
6/9/2015,7151,MedAssets 5K Race for Heroes Income,$30.00 ,,Check
6/9/2015,7156,MedAssets 5K Race for Heroes Income,$25.00 ,,Check
6/9/2015,7142,MedAssets 5K Race for Heroes Income,$611.00 ,,Check
6/9/2015,7170,MedAssets 5K Race for Heroes Income,$80.00 ,,Check
6/9/2015,5319,MedAssets 5K Race for Heroes Income,$40.00 ,,Check
6/9/2015,7155,MedAssets 5K Race for Heroes Income,$25.00 ,,Check
6/9/2015,7154,MedAssets 5K Race for Heroes Income,$20.00 ,,Check
6/9/2015,7167,MedAssets 5K Race for Heroes Income,$100.00 ,,Check
6/9/2015,7161,MedAssets 5K Race for Heroes Income,$100.00 ,,Check
6/9/2015,7158,MedAssets 5K Race for Heroes Income,$20.00 ,,Check
6/9/2015,7146,MedAssets 5K Race for Heroes Income,$40.00 ,,Check
6/9/2015,7171,MedAssets 5K Race for Heroes Income,$10.00 ,,Check
6/9/2015,7163,MedAssets 5K Race for Heroes Income,$135.00 ,,Check
6/9/2015,7145,MedAssets 5K Race for Heroes Income,$40.00 ,,Check
6/9/2015,7152,MedAssets 5K Race for Heroes Income,$30.00 ,,
6/9/2015,7160,MedAssets 5K Race for Heroes Income,$100.00 ,,Check
6/9/2015,7168,MedAssets 5K Race for Heroes Income,$50.00 ,,Check
6/9/2015,7164,MedAssets 5K Race for Heroes Income,$65.00 ,,Check
6/9/2015,7159,MedAssets 5K Race for Heroes Income,$20.00 ,,Check
6/9/2015,7149,MedAssets 5K Race for Heroes Income,$30.00 ,,Check
6/9/2015,7169,MedAssets 5K Race for Heroes Income,$35.00 ,,Check
6/9/2015,7141,MedAssets 5K Race for Heroes Income,$900.00 ,,Check
6/9/2015,7148,Corporate Donation,$234.74 ,,
6/9/2015,7140,MedAssets 5K Race for Heroes Income,$70.00 ,,Check
6/9/2015,787,MedAssets 5K Race for Heroes Income,$200.00 ,,Check
6/9/2015,7153,MedAssets 5K Race for Heroes Income,$150.00 ,,Check
6/9/2015,7157,MedAssets 5K Race for Heroes Income,$25.00 ,,Check
6/9/2015,7138,MedAssets 5K Race for Heroes Income,"$8,699.91 ",,Check
6/9/2015,7143,MedAssets 5K Race for Heroes Income,$25.00 ,,Check
6/9/2015,7139,MedAssets 5K Race for Heroes Income,$50.00 ,,Check
6/9/2015,7295,Annual Hire Heroes USA Dinner,"$25,000.00 ",,Wire Transfer
6/10/2015,2402,Corporate Donation,"$4,444.00 ",,Check
6/10/2015,7173,Corporate Donation,"$10,000.00 ",,Check
6/10/2015,7299,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
6/10/2015,7300,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
6/10/2015,600,100 Holes for our Heroes Event Income,$155.00 ,,Check
6/10/2015,2871,Corporate Donation,$250.00 ,,Check
6/11/2015,1875,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
6/15/2015,7313,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/16/2015,7220,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
6/16/2015,7217,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
6/16/2015,7218,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
6/17/2015,2554,Individual Donation,$5.78 ,,Check
6/17/2015,7298,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
6/17/2015,2883,Individual Donation,$15.00 ,,Check
6/17/2015,693,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/17/2015,743,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/17/2015,2863,Corporate Donation,$445.00 ,,Check
6/17/2015,2904,Grant,"$72,108.28 ",,Check
6/18/2015,7324,100 Holes for our Heroes Event Income,$0.00 ,,Check
6/18/2015,7312,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/18/2015,594,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/18/2015,878,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/18/2015,737,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/18/2015,7330,100 Holes for our Heroes Event Income,$200.00 ,,Credit Card
6/18/2015,790,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/18/2015,7216,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
6/19/2015,1682,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/19/2015,2104,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/20/2015,787,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/22/2015,7323,100 Holes for our Heroes Event Income,$155.00 ,,Check
6/22/2015,1914,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/22/2015,606,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/22/2015,569,100 Holes for our Heroes Event Income,$155.00 ,,Check
6/22/2015,7297,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
6/22/2015,7311,100 Holes for our Heroes Event Income,$250.00 ,,Check
6/22/2015,865,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/22/2015,2221,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/23/2015,995,100 Holes for our Heroes Event Income,$200.00 ,,Credit Card
6/23/2015,7214,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
6/23/2015,7215,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
6/23/2015,7292,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/23/2015,2450,Individual Donation,$10.00 ,,Check
6/23/2015,2930,Individual Donation,$25.00 ,,Check
6/23/2015,1734,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/24/2015,565,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/25/2015,711,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/25/2015,7291,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/25/2015,7213,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
6/26/2015,7212,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
6/26/2015,7198,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
6/26/2015,607,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/26/2015,7290,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/27/2015,802,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/27/2015,687,100 Holes for our Heroes Event Income,$200.00 ,,Credit Card
6/28/2015,791,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/29/2015,601,100 Holes for our Heroes Event Income,$200.00 ,,Credit Card
6/29/2015,1705,100 Holes for our Heroes Event Income,$300.00 ,,Check
6/29/2015,1918,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/29/2015,812,100 Holes for our Heroes Event Income,$50.00 ,,Check
6/29/2015,1568,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
6/29/2015,2074,100 Holes for our Heroes Event Income,$0.00 ,,
6/29/2015,2074,100 Holes for our Heroes Event Income,"$1,500.00 ",,Check
6/29/2015,1575,100 Holes for our Heroes Event Income,$50.00 ,,Check
6/29/2015,7322,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/29/2015,1903,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/29/2015,1596,100 Holes for our Heroes Event Income,$50.00 ,,Check
6/29/2015,2108,100 Holes for our Heroes Event Income,$155.00 ,,Check
6/29/2015,2179,100 Holes for our Heroes Event Income,$250.00 ,,Check
6/29/2015,683,100 Holes for our Heroes Event Income,$200.00 ,,Check
6/29/2015,2214,100 Holes for our Heroes Event Income,$100.00 ,,Check
6/29/2015,916,100 Holes for our Heroes Event Income,$155.00 ,,Check
6/29/2015,7288,100 Holes for our Heroes Event Income,$0.00 ,,Check
6/29/2015,7329,100 Holes for our Heroes Event Income,$200.00 ,,Check
6/30/2015,7175,,$100.00 ,,Payment - WebLink
6/30/2015,2382,Individual Donation,$4.00 ,,Check
6/30/2015,579,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/30/2015,955,100 Holes for our Heroes Event Income,$500.00 ,,Credit Card
6/30/2015,2402,Corporate Donation,"$4,348.00 ",,Check
6/30/2015,7286,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/30/2015,1206,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/30/2015,2434,Individual Donation,$32.00 ,,Check
6/30/2015,1012,100 Holes for our Heroes Event Income,$750.00 ,,Credit Card
6/30/2015,736,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/30/2015,7176,Individual Donation,"$5,000.00 ",,Payment - WebLink
6/30/2015,7321,100 Holes for our Heroes Event Income,$100.00 ,,Check
6/30/2015,2554,Individual Donation,$5.78 ,,Check
6/30/2015,7211,Annual Hire Heroes USA Dinner,"$2,000.00 ",,Credit Card
6/30/2015,2015,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/30/2015,2695,Corporate Donation,"$10,000.00 ",,Check
6/30/2015,571,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/30/2015,804,100 Holes for our Heroes Event Income,"$1,000.00 ",,Credit Card
6/30/2015,804,100 Holes for our Heroes Event Income,$300.00 ,,Credit Card
6/30/2015,577,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
6/30/2015,7287,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/30/2015,913,Individual Donation,$100.00 ,,Payment - WebLink
6/30/2015,1461,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
6/30/2015,7174,MedAssets 5K Race for Heroes Income,$35.00 ,,Check
6/30/2015,598,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/1/2015,7203,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/1/2015,7207,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/1/2015,1036,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/1/2015,7206,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/1/2015,595,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
7/1/2015,7205,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/1/2015,7310,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/1/2015,581,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/1/2015,7319,100 Holes for our Heroes Event Income,$155.00 ,,Credit Card
7/1/2015,7204,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/1/2015,7208,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/1/2015,7210,Annual Hire Heroes USA Dinner,"$8,000.00 ",,Credit Card
7/1/2015,7209,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/2/2015,2220,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/2/2015,588,100 Holes for our Heroes Event Income,$50.00 ,,Payment - WebLink
7/2/2015,7178,Individual Donation,$500.00 ,,Payment - WebLink
7/2/2015,7285,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/2/2015,7179,Individual Donation,$100.00 ,,Payment - WebLink
7/2/2015,7277,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/2/2015,7339,100 Holes for our Heroes Event Income,"$1,000.00 ",,Credit Card
7/2/2015,1853,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/2/2015,605,100 Holes for our Heroes Event Income,$500.00 ,,Credit Card
7/2/2015,1772,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/2/2015,7309,100 Holes for our Heroes Event Income,$250.00 ,,Check
7/2/2015,7284,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/2/2015,7177,Grant,"$500,000.00 ",,Check
7/2/2015,572,100 Holes for our Heroes Event Income,$135.00 ,,Check
7/3/2015,7276,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/3/2015,7180,100 Holes for our Heroes Event Income,$135.00 ,,Payment - WebLink
7/3/2015,7307,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/3/2015,7308,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/3/2015,7338,100 Holes for our Heroes Event Income,"$1,000.00 ",,Credit Card
7/3/2015,7283,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/3/2015,999,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/3/2015,1531,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/4/2015,2159,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/4/2015,7273,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/4/2015,7274,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/4/2015,7181,Individual Donation,$10.00 ,,Payment - WebLink
7/4/2015,7275,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/5/2015,2088,100 Holes for our Heroes Event Income,$500.00 ,,Credit Card
7/5/2015,7306,100 Holes for our Heroes Event Income,$250.00 ,,Credit Card
7/6/2015,7180,100 Holes for our Heroes Event Income,$135.00 ,,Check
7/6/2015,7267,100 Holes for our Heroes Event Income,"$7,750.00 ",,Check
7/6/2015,781,100 Holes for our Heroes Event Income,$40.00 ,,Cash
7/6/2015,1047,100 Holes for our Heroes Event Income,$320.00 ,,Cash
7/6/2015,1482,100 Holes for our Heroes Event Income,$455.00 ,,Check
7/6/2015,7262,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/6/2015,7260,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/6/2015,1591,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/6/2015,7271,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/6/2015,7182,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/6/2015,7182,100 Holes for our Heroes Event Income,$100.00 ,,Payment - WebLink
7/6/2015,7265,100 Holes for our Heroes Event Income,$77.50 ,,Check
7/6/2015,2044,100 Holes for our Heroes Event Income,"$1,000.00 ",,Check
7/6/2015,7281,100 Holes for our Heroes Event Income,$135.00 ,,Check
7/6/2015,7272,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/6/2015,7316,100 Holes for our Heroes Event Income,$155.00 ,,Check
7/6/2015,7328,100 Holes for our Heroes Event Income,$200.00 ,,Check
7/6/2015,2189,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/6/2015,7263,100 Holes for our Heroes Event Income,$310.00 ,,Check
7/6/2015,7258,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/6/2015,586,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/6/2015,7317,100 Holes for our Heroes Event Income,$155.00 ,,Check
7/6/2015,746,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/6/2015,1023,100 Holes for our Heroes Event Income,$300.00 ,,Check
7/6/2015,2040,100 Holes for our Heroes Event Income,$250.00 ,,Check
7/6/2015,7259,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/6/2015,7264,100 Holes for our Heroes Event Income,$310.00 ,,Check
7/6/2015,7337,100 Holes for our Heroes Event Income,"$1,000.00 ",,Check
7/6/2015,7336,100 Holes for our Heroes Event Income,"$1,000.00 ",,Check
7/6/2015,7305,100 Holes for our Heroes Event Income,$250.00 ,,Check
7/6/2015,7296,100 Holes for our Heroes Event Income,"$2,000.00 ",,Check
7/6/2015,7288,100 Holes for our Heroes Event Income,$135.00 ,,Check
7/6/2015,7318,100 Holes for our Heroes Event Income,$155.00 ,,Check
7/6/2015,928,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/6/2015,1933,100 Holes for our Heroes Event Income,$150.00 ,,Check
7/6/2015,7280,100 Holes for our Heroes Event Income,$135.00 ,,Check
7/7/2015,7201,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
7/7/2015,7270,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/7/2015,568,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/7/2015,7202,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Credit Card
7/8/2015,732,100 Holes for our Heroes Event Income,$100.00 ,,Payment - WebLink
7/8/2015,7199,Annual Hire Heroes USA Dinner,$0.00 ,,Comped guest no paymnent
7/8/2015,7200,Annual Hire Heroes USA Dinner,"$4,000.00 ",,Credit Card
7/9/2015,7269,100 Holes for our Heroes Event Income,$50.00 ,,Credit Card
7/13/2015,741,100 Holes for our Heroes Event Income,$135.00 ,,Credit Card
7/16/2015,7185,Individual Donation,$20.00 ,,Payment - WebLink
7/16/2015,2434,Individual Donation,$40.00 ,,Check
7/16/2015,7333,100 Holes for our Heroes Event Income,$500.00 ,,Check
7/16/2015,2554,Individual Donation,$5.78 ,,Check
7/16/2015,1446,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/16/2015,7257,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/16/2015,7256,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/16/2015,7184,MedAssets 5K Race for Heroes Income,$25.00 ,,Check
7/16/2015,2865,Corporate Donation,"$10,000.00 ",,Check
7/16/2015,7183,MedAssets 5K Race for Heroes Income,$20.00 ,,Check
7/17/2015,1372,Annual Hire Heroes USA Dinner,"$7,500.00 ",,Payment - WebLink
7/17/2015,7187,Annual Hire Heroes USA Dinner,$500.00 ,,Payment - WebLink
7/17/2015,7222,Annual Hire Heroes USA Dinner,"$7,500.00 ",,Payment - WebLink
7/17/2015,7194,Annual Hire Heroes USA Dinner,"$1,500.00 ",,Payment - WebLink
7/17/2015,7205,Annual Hire Heroes USA Dinner,$100.00 ,,Payment - WebLink
7/17/2015,7191,Annual Hire Heroes USA Dinner,"$5,000.00 ",,Payment - WebLink
7/17/2015,7191,Annual Hire Heroes USA Dinner,"$4,000.00 ",,Payment - WebLink
7/17/2015,7192,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Payment - WebLink
7/17/2015,7230,Annual Hire Heroes USA Dinner,"$15,000.00 ",,Payment - WebLink
7/17/2015,7186,Annual Hire Heroes USA Dinner,$200.00 ,,Payment - WebLink
7/17/2015,7193,Annual Hire Heroes USA Dinner,"$31,500.00 ",,Payment - WebLink
7/17/2015,3053,Annual Hire Heroes USA Dinner,"$1,000.00 ",,Payment - WebLink
7/20/2015,7195,Annual Hire Heroes USA Dinner,"$1,500.00 ",,Payment - WebLink
7/20/2015,1920,100 Holes for our Heroes Event Income,$50.00 ,,Check
7/20/2015,7197,MedAssets 5K Race for Heroes Income,$450.00 ,,Matching Gift
7/20/2015,7196,Annual Hire Heroes USA Dinner,"$3,000.00 ",,Payment - WebLink
7/20/2015,1379,Annual Hire Heroes USA Dinner,"$8,000.00 ",,Payment - WebLink
7/21/2015,7198,Annual Hire Heroes USA Dinner,"$15,000.00 ",,Payment - WebLink
7/22/2015,7255,100 Holes for our Heroes Event Income,$100.00 ,,Credit Card
7/26/2015,7242,Individual Donation,$35.00 ,,
7/27/2015,7253,100 Holes for our Heroes Event Income,$100.00 ,,Check
7/27/2015,2382,Individual Donation,$4.00 ,,Check
7/27/2015,7254,100 Holes for our Heroes Event Income,$100.00 ,,Check
